order_id,line_no,sku_id,qty,order_time,pick_start,pick_end,check_time,ship_time,loc_id,picker
SO202608180166,1,SKU0206,2,2026-08-18 13:43:26,2026-08-18 14:12:37,2026-08-18 14:16:16,2026-08-18 14:17:21,2026-08-18 15:02:13,L0760,田桂兰
SO202608180166,2,SKU0405,5,2026-08-18 13:43:01,2026-08-18 14:10:40,2026-08-18 14:12:37,2026-08-18 14:13:27,2026-08-18 14:25:18,L0563,李英
SO202608180166,3,SKU0145,4,2026-08-18 13:43:11,2026-08-18 14:21:50,2026-08-18 14:25:37,2026-08-18 14:26:39,2026-08-18 14:36:11,L0800,黄成
SO202608180167,1,SKU0056,4,2026-08-18 13:44:38,2026-08-18 13:55:21,2026-08-18 13:56:47,2026-08-18 13:57:58,2026-08-18 14:09:02,L0618,唐海燕
SO202608180167,2,SKU0160,1,2026-08-18 13:44:00,2026-08-18 14:01:59,2026-08-18 14:03:40,2026-08-18 14:04:55,2026-08-18 14:42:03,L0411,李英
SO202608180167,3,SKU0332,4,2026-08-18 13:44:22,2026-08-18 14:22:44,2026-08-18 14:25:57,2026-08-18 14:26:30,2026-08-18 14:41:08,L0759,唐海燕
SO202608180168,1,SKU0368,5,2026-08-18 13:46:39,2026-08-18 14:14:35,2026-08-18 14:17:30,2026-08-18 14:18:09,2026-08-18 14:59:31,L0583,姜琳
SO202608180168,2,SKU0283,3,2026-08-18 13:46:39,2026-08-18 14:11:23,2026-08-18 14:14:02,2026-08-18 14:15:10,2026-08-18 14:50:05,L0698,黄利
SO202608180169,1,SKU0192,3,2026-08-18 13:47:08,2026-08-18 14:26:34,2026-08-18 14:29:20,2026-08-18 14:31:10,2026-08-18 14:52:32,L0475,姜琳
SO202608180170,1,SKU0186,4,2026-08-18 13:47:44,2026-08-18 14:01:06,2026-08-18 14:03:10,2026-08-18 14:05:04,2026-08-18 14:44:16,L0039,张瑜
SO202608180171,1,SKU0332,2,2026-08-18 13:50:12,2026-08-18 14:11:23,2026-08-18 14:14:45,2026-08-18 14:15:38,2026-08-18 14:43:20,L0759,张瑜
SO202608180172,1,SKU0057,2,2026-08-18 13:51:27,2026-08-18 14:08:47,2026-08-18 14:10:55,2026-08-18 14:12:07,2026-08-18 14:21:16,L0574,唐海燕
SO202608180172,2,SKU0203,4,2026-08-18 13:51:34,2026-08-18 14:14:39,2026-08-18 14:18:22,2026-08-18 14:20:08,2026-08-18 14:57:36,L0640,姜琳
SO202608180173,1,SKU0456,1,2026-08-18 13:51:19,2026-08-18 14:18:43,2026-08-18 14:21:21,2026-08-18 14:22:29,2026-08-18 14:43:14,L0517,樊桂芳
SO202608180173,2,SKU0187,3,2026-08-18 13:51:09,2026-08-18 14:07:06,2026-08-18 14:08:19,2026-08-18 14:08:57,2026-08-18 14:35:04,L0290,黄成
SO202608180174,1,SKU0357,4,2026-08-18 13:55:37,2026-08-18 14:13:47,2026-08-18 14:16:35,2026-08-18 14:17:26,2026-08-18 15:02:22,L0743,张瑜
SO202608180174,2,SKU0432,2,2026-08-18 13:55:20,2026-08-18 14:36:26,2026-08-18 14:38:56,2026-08-18 14:39:33,2026-08-18 15:18:03,L0628,万帅
SO202608180175,1,SKU0365,3,2026-08-18 13:56:15,2026-08-18 14:33:08,2026-08-18 14:35:14,2026-08-18 14:36:12,2026-08-18 15:20:10,L0390,黄利
SO202608180176,1,SKU0374,3,2026-08-18 14:02:23,2026-08-18 14:12:44,2026-08-18 14:13:43,2026-08-18 14:15:10,2026-08-18 14:58:42,L0016,唐海燕
SO202608180176,2,SKU0107,2,2026-08-18 14:02:00,2026-08-18 14:29:17,2026-08-18 14:30:33,2026-08-18 14:31:28,2026-08-18 14:54:38,L0060,陈云
SO202608180177,1,SKU0116,3,2026-08-18 14:03:14,2026-08-18 14:23:28,2026-08-18 14:26:03,2026-08-18 14:27:17,2026-08-18 15:00:28,L0631,叶华
SO202608180177,2,SKU0331,5,2026-08-18 14:03:43,2026-08-18 14:31:04,2026-08-18 14:32:42,2026-08-18 14:33:56,2026-08-18 14:39:00,L0369,黄利
SO202608180178,1,SKU0260,2,2026-08-18 14:05:30,2026-08-18 14:42:17,2026-08-18 14:44:21,2026-08-18 14:45:03,2026-08-18 15:17:03,L0119,阎玉梅
SO202608180179,1,SKU0228,4,2026-08-18 14:06:21,2026-08-18 14:39:27,2026-08-18 14:41:29,2026-08-18 14:43:18,2026-08-18 14:52:35,L0276,李辉
SO202608180180,1,SKU0198,3,2026-08-18 14:10:18,2026-08-18 14:41:07,2026-08-18 14:43:46,2026-08-18 14:44:55,2026-08-18 15:09:01,L0478,黄成
SO202608180181,1,SKU0192,4,2026-08-18 14:10:47,2026-08-18 14:29:19,2026-08-18 14:32:00,2026-08-18 14:32:59,2026-08-18 15:10:42,L0475,阎玉梅
SO202608180182,1,SKU0371,5,2026-08-18 14:13:09,2026-08-18 14:50:59,2026-08-18 14:53:57,2026-08-18 14:55:38,2026-08-18 15:04:01,L0559,梁波
SO202608180182,2,SKU0350,1,2026-08-18 14:13:10,2026-08-18 14:43:17,2026-08-18 14:46:00,2026-08-18 14:46:56,2026-08-18 14:54:03,L0593,梁波
SO202608180182,3,SKU0084,2,2026-08-18 14:13:56,2026-08-18 14:55:30,2026-08-18 14:58:02,2026-08-18 14:59:02,2026-08-18 15:04:17,L0736,叶华
SO202608180183,1,SKU0301,5,2026-08-18 14:14:23,2026-08-18 14:44:45,2026-08-18 14:47:41,2026-08-18 14:48:46,2026-08-18 14:55:52,L0748,张瑜
SO202608180183,2,SKU0025,4,2026-08-18 14:14:46,2026-08-18 14:36:11,2026-08-18 14:40:00,2026-08-18 14:41:11,2026-08-18 15:09:23,L0718,刘艳
SO202608180184,1,SKU0154,5,2026-08-18 14:18:22,2026-08-18 14:46:27,2026-08-18 14:48:23,2026-08-18 14:49:04,2026-08-18 15:17:03,L0380,姜琳
SO202608180185,1,SKU0192,1,2026-08-18 14:19:49,2026-08-18 14:36:32,2026-08-18 14:39:08,2026-08-18 14:40:53,2026-08-18 14:55:29,L0475,刘楠
SO202608180186,1,SKU0145,3,2026-08-18 14:20:27,2026-08-18 14:43:53,2026-08-18 14:47:23,2026-08-18 14:48:40,2026-08-18 15:26:48,L0800,黄成
SO202608180187,1,SKU0429,1,2026-08-18 14:20:42,2026-08-18 14:40:07,2026-08-18 14:43:08,2026-08-18 14:44:26,2026-08-18 15:21:29,L0755,李辉
SO202608180187,2,SKU0160,1,2026-08-18 14:20:21,2026-08-18 15:00:39,2026-08-18 15:02:45,2026-08-18 15:03:49,2026-08-18 15:26:13,L0411,阎玉梅
SO202608180188,1,SKU0198,2,2026-08-18 14:22:51,2026-08-18 14:58:29,2026-08-18 15:01:16,2026-08-18 15:02:39,2026-08-18 15:41:57,L0478,刘艳
SO202608180188,2,SKU0203,3,2026-08-18 14:22:56,2026-08-18 14:57:28,2026-08-18 15:00:35,2026-08-18 15:01:30,2026-08-18 15:27:03,L0640,李英
SO202608180189,1,SKU0192,5,2026-08-18 14:23:54,2026-08-18 14:44:25,2026-08-18 14:47:15,2026-08-18 14:47:47,2026-08-18 14:57:19,L0475,刘楠
SO202608180189,2,SKU0495,5,2026-08-18 14:23:50,2026-08-18 14:50:01,2026-08-18 14:53:24,2026-08-18 14:54:24,2026-08-18 15:25:34,L0794,李辉
SO202608180190,1,SKU0493,1,2026-08-18 14:24:50,2026-08-18 14:37:34,2026-08-18 14:38:34,2026-08-18 14:40:16,2026-08-18 15:13:10,L0087,唐海燕
SO202608180190,2,SKU0249,1,2026-08-18 14:24:11,2026-08-18 14:51:18,2026-08-18 14:54:38,2026-08-18 14:55:39,2026-08-18 15:16:10,L0790,张晨
SO202608180190,3,SKU0145,2,2026-08-18 14:24:38,2026-08-18 14:45:36,2026-08-18 14:48:49,2026-08-18 14:49:54,2026-08-18 15:26:33,L0800,黄成
SO202608180191,1,SKU0145,1,2026-08-18 14:27:01,2026-08-18 14:55:33,2026-08-18 14:58:59,2026-08-18 15:00:12,2026-08-18 15:18:07,L0800,孙桂英
SO202608180192,1,SKU0144,3,2026-08-18 14:28:15,2026-08-18 15:04:00,2026-08-18 15:06:41,2026-08-18 15:08:19,2026-08-18 15:19:06,L0354,叶华
SO202608180193,1,SKU0386,3,2026-08-18 14:29:00,2026-08-18 14:55:02,2026-08-18 14:56:03,2026-08-18 14:57:06,2026-08-18 15:04:54,L0168,梁波
SO202608180193,2,SKU0423,2,2026-08-18 14:29:52,2026-08-18 15:06:10,2026-08-18 15:08:29,2026-08-18 15:09:09,2026-08-18 15:40:45,L0731,田桂兰
SO202608180194,1,SKU0173,3,2026-08-18 14:30:12,2026-08-18 14:46:11,2026-08-18 14:47:59,2026-08-18 14:49:23,2026-08-18 15:29:52,L0116,梁波
SO202608180195,1,SKU0035,4,2026-08-18 14:33:53,2026-08-18 14:55:40,2026-08-18 14:58:07,2026-08-18 14:59:23,2026-08-18 15:41:53,L0314,张瑜
SO202608180195,2,SKU0161,3,2026-08-18 14:33:24,2026-08-18 15:10:10,2026-08-18 15:12:55,2026-08-18 15:14:14,2026-08-18 15:32:57,L0159,孙桂英
SO202608180196,1,SKU0287,1,2026-08-18 14:33:45,2026-08-18 14:44:52,2026-08-18 14:47:46,2026-08-18 14:48:21,2026-08-18 15:06:21,L0479,张瑜
SO202608180196,2,SKU0332,3,2026-08-18 14:33:53,2026-08-18 15:01:56,2026-08-18 15:05:14,2026-08-18 15:05:52,2026-08-18 15:22:28,L0759,叶华
SO202608180197,1,SKU0206,2,2026-08-18 14:34:14,2026-08-18 15:09:37,2026-08-18 15:13:11,2026-08-18 15:14:36,2026-08-18 15:50:23,L0760,阎玉梅
SO202608180197,2,SKU0497,5,2026-08-18 14:34:33,2026-08-18 15:02:37,2026-08-18 15:04:10,2026-08-18 15:05:14,2026-08-18 15:20:18,L0362,姜琳
SO202608180197,3,SKU0139,2,2026-08-18 14:34:31,2026-08-18 15:06:13,2026-08-18 15:08:47,2026-08-18 15:10:05,2026-08-18 15:42:58,L0662,刘楠
SO202608180198,1,SKU0093,3,2026-08-18 14:36:31,2026-08-18 15:07:58,2026-08-18 15:10:44,2026-08-18 15:11:46,2026-08-18 15:56:29,L0657,万帅
SO202608180198,2,SKU0206,4,2026-08-18 14:36:21,2026-08-18 15:09:59,2026-08-18 15:13:47,2026-08-18 15:15:16,2026-08-18 15:32:34,L0760,魏斌
SO202608180199,1,SKU0145,1,2026-08-18 14:38:11,2026-08-18 15:10:06,2026-08-18 15:13:52,2026-08-18 15:15:30,2026-08-18 15:46:52,L0800,李英
SO202608180199,2,SKU0370,5,2026-08-18 14:38:11,2026-08-18 15:15:11,2026-08-18 15:17:33,2026-08-18 15:18:50,2026-08-18 15:56:47,L0198,陈云
SO202608180200,1,SKU0076,4,2026-08-18 14:39:04,2026-08-18 14:52:41,2026-08-18 14:56:30,2026-08-18 14:57:18,2026-08-18 15:33:36,L0680,田桂兰
SO202608180200,2,SKU0042,4,2026-08-18 14:39:27,2026-08-18 15:19:17,2026-08-18 15:22:38,2026-08-18 15:23:45,2026-08-18 15:49:32,L0675,张晨
SO202608180201,1,SKU0033,2,2026-08-18 14:43:59,2026-08-18 15:00:31,2026-08-18 15:03:47,2026-08-18 15:05:18,2026-08-18 15:19:30,L0797,叶华
SO202608180202,1,SKU0170,2,2026-08-18 14:45:57,2026-08-18 15:16:38,2026-08-18 15:18:50,2026-08-18 15:20:12,2026-08-18 15:47:55,L0224,刘楠
SO202608180202,2,SKU0038,2,2026-08-18 14:45:05,2026-08-18 15:02:14,2026-08-18 15:04:13,2026-08-18 15:05:19,2026-08-18 15:36:49,L0487,陈云
SO202608180203,1,SKU0145,2,2026-08-18 14:45:03,2026-08-18 15:00:45,2026-08-18 15:04:21,2026-08-18 15:05:21,2026-08-18 15:11:13,L0800,唐海燕
SO202608180204,1,SKU0168,5,2026-08-18 14:45:26,2026-08-18 15:16:53,2026-08-18 15:20:08,2026-08-18 15:21:10,2026-08-18 16:05:23,L0792,叶华
SO202608180205,1,SKU0495,4,2026-08-18 14:49:00,2026-08-18 15:02:16,2026-08-18 15:05:48,2026-08-18 15:07:21,2026-08-18 15:45:54,L0794,李英
SO202608180206,1,SKU0480,2,2026-08-18 14:49:02,2026-08-18 15:11:42,2026-08-18 15:14:34,2026-08-18 15:15:45,2026-08-18 15:32:55,L0789,叶华
SO202608180207,1,SKU0332,1,2026-08-18 14:56:16,2026-08-18 15:20:05,2026-08-18 15:23:31,2026-08-18 15:24:26,2026-08-18 15:54:03,L0759,孙桂英
SO202608180207,2,SKU0111,1,2026-08-18 14:56:03,2026-08-18 15:19:37,2026-08-18 15:22:07,2026-08-18 15:23:23,2026-08-18 15:57:24,L0701,孙桂英
SO202608180208,1,SKU0024,3,2026-08-18 14:58:59,2026-08-18 15:18:02,2026-08-18 15:19:41,2026-08-18 15:20:48,2026-08-18 15:47:52,L0072,陈云
SO202608180208,2,SKU0206,3,2026-08-18 14:58:00,2026-08-18 15:18:42,2026-08-18 15:22:27,2026-08-18 15:23:20,2026-08-18 15:34:06,L0760,魏斌
SO202608180209,1,SKU0025,1,2026-08-18 14:59:37,2026-08-18 15:35:40,2026-08-18 15:39:00,2026-08-18 15:40:45,2026-08-18 15:56:11,L0718,刘楠
SO202608180210,1,SKU0076,3,2026-08-18 15:01:48,2026-08-18 15:38:55,2026-08-18 15:42:21,2026-08-18 15:42:55,2026-08-18 16:01:42,L0680,孙桂英
SO202608180210,2,SKU0429,3,2026-08-18 15:01:49,2026-08-18 15:37:46,2026-08-18 15:41:03,2026-08-18 15:41:45,2026-08-18 16:25:13,L0755,黄成
SO202608180211,1,SKU0226,5,2026-08-18 15:01:06,2026-08-18 15:36:11,2026-08-18 15:37:55,2026-08-18 15:39:17,2026-08-18 16:19:04,L0293,陈云
SO202608180211,2,SKU0139,3,2026-08-18 15:01:35,2026-08-18 15:15:26,2026-08-18 15:18:10,2026-08-18 15:19:27,2026-08-18 15:33:19,L0662,田桂兰
SO202608180212,1,SKU0102,3,2026-08-18 15:10:23,2026-08-18 15:29:36,2026-08-18 15:32:36,2026-08-18 15:33:40,2026-08-18 15:40:51,L0634,张晨
SO202608180213,1,SKU0191,1,2026-08-18 15:10:47,2026-08-18 15:35:53,2026-08-18 15:38:19,2026-08-18 15:39:15,2026-08-18 16:03:55,L0432,何丽
SO202608180214,1,SKU0199,3,2026-08-18 15:15:14,2026-08-18 15:50:27,2026-08-18 15:53:39,2026-08-18 15:54:27,2026-08-18 16:19:57,L0594,魏斌
SO202608180214,2,SKU0206,3,2026-08-18 15:15:59,2026-08-18 15:57:28,2026-08-18 16:00:56,2026-08-18 16:02:15,2026-08-18 16:42:48,L0760,何丽
SO202608180214,3,SKU0379,3,2026-08-18 15:15:17,2026-08-18 15:36:55,2026-08-18 15:39:47,2026-08-18 15:40:51,2026-08-18 16:22:13,L0782,叶华
SO202608180215,1,SKU0241,4,2026-08-18 15:15:09,2026-08-18 15:25:57,2026-08-18 15:27:52,2026-08-18 15:29:26,2026-08-18 15:45:48,L0112,阎玉梅
SO202608180215,2,SKU0348,3,2026-08-18 15:15:16,2026-08-18 15:57:41,2026-08-18 16:00:43,2026-08-18 16:01:37,2026-08-18 16:25:24,L0439,田桂兰
SO202608180216,1,SKU0465,4,2026-08-18 15:17:54,2026-08-18 15:40:19,2026-08-18 15:41:54,2026-08-18 15:42:49,2026-08-18 16:09:59,L0255,唐海燕
SO202608180217,1,SKU0205,1,2026-08-18 15:21:26,2026-08-18 15:38:41,2026-08-18 15:41:50,2026-08-18 15:43:32,2026-08-18 16:09:39,L0795,刘艳
SO202608180218,1,SKU0145,3,2026-08-18 15:23:20,2026-08-18 16:00:24,2026-08-18 16:02:19,2026-08-18 16:03:01,2026-08-18 16:20:50,L0800,何丽
SO202608180219,1,SKU0007,4,2026-08-18 15:24:26,2026-08-18 15:41:11,2026-08-18 15:43:42,2026-08-18 15:45:20,2026-08-18 16:11:32,L0395,叶华
SO202608180220,1,SKU0169,5,2026-08-18 15:25:28,2026-08-18 16:02:33,2026-08-18 16:03:31,2026-08-18 16:04:16,2026-08-18 16:15:16,L0105,田桂兰
SO202608180220,2,SKU0221,2,2026-08-18 15:25:14,2026-08-18 15:45:49,2026-08-18 15:48:06,2026-08-18 15:49:17,2026-08-18 16:03:49,L0315,李辉
SO202608180221,1,SKU0385,2,2026-08-18 15:26:49,2026-08-18 15:40:06,2026-08-18 15:43:20,2026-08-18 15:44:56,2026-08-18 16:00:18,L0597,刘艳
SO202608180222,1,SKU0443,3,2026-08-18 15:29:21,2026-08-18 15:40:46,2026-08-18 15:42:35,2026-08-18 15:43:48,2026-08-18 16:04:47,L0302,陈云
SO202608180223,1,SKU0431,5,2026-08-18 15:31:25,2026-08-18 15:51:26,2026-08-18 15:53:29,2026-08-18 15:54:10,2026-08-18 16:23:17,L0769,姜琳
SO202608180224,1,SKU0143,2,2026-08-18 15:32:51,2026-08-18 16:10:22,2026-08-18 16:12:01,2026-08-18 16:13:16,2026-08-18 16:35:59,L0673,刘艳
SO202608180225,1,SKU0076,4,2026-08-18 15:33:38,2026-08-18 16:05:04,2026-08-18 16:06:54,2026-08-18 16:08:25,2026-08-18 16:18:19,L0680,田桂兰
SO202608180226,1,SKU0011,3,2026-08-18 15:33:55,2026-08-18 15:48:26,2026-08-18 15:51:11,2026-08-18 15:52:27,2026-08-18 16:20:13,L0596,张瑜
SO202608180227,1,SKU0301,4,2026-08-18 15:33:11,2026-08-18 15:50:09,2026-08-18 15:53:29,2026-08-18 15:54:38,2026-08-18 16:34:03,L0748,刘艳
SO202608180228,1,SKU0145,5,2026-08-18 15:36:38,2026-08-18 16:12:03,2026-08-18 16:13:55,2026-08-18 16:15:16,2026-08-18 16:56:26,L0800,阎玉梅
SO202608180229,1,SKU0093,1,2026-08-18 15:36:00,2026-08-18 16:05:42,2026-08-18 16:06:54,2026-08-18 16:08:11,2026-08-18 16:29:52,L0657,黄利
SO202608180230,1,SKU0429,2,2026-08-18 15:36:29,2026-08-18 15:57:20,2026-08-18 16:00:39,2026-08-18 16:02:02,2026-08-18 16:16:50,L0755,何丽
SO202608180231,1,SKU0197,4,2026-08-18 15:40:30,2026-08-18 16:16:59,2026-08-18 16:18:22,2026-08-18 16:19:46,2026-08-18 16:40:43,L0399,魏斌
SO202608180232,1,SKU0350,2,2026-08-18 15:41:49,2026-08-18 16:10:49,2026-08-18 16:12:20,2026-08-18 16:13:11,2026-08-18 16:52:38,L0593,何丽
SO202608180232,2,SKU0180,5,2026-08-18 15:41:54,2026-08-18 15:55:39,2026-08-18 15:58:05,2026-08-18 15:59:04,2026-08-18 16:29:15,L0429,陈云
SO202608180233,1,SKU0429,1,2026-08-18 15:42:00,2026-08-18 16:00:35,2026-08-18 16:02:20,2026-08-18 16:03:14,2026-08-18 16:10:39,L0755,阎玉梅
SO202608180233,2,SKU0464,2,2026-08-18 15:42:18,2026-08-18 16:17:15,2026-08-18 16:17:47,2026-08-18 16:19:03,2026-08-18 16:39:31,L0132,阎玉梅
SO202608180234,1,SKU0372,3,2026-08-18 15:44:52,2026-08-18 16:10:55,2026-08-18 16:12:01,2026-08-18 16:12:45,2026-08-18 16:36:28,L0120,张晨
SO202608180234,2,SKU0143,2,2026-08-18 15:44:21,2026-08-18 16:27:22,2026-08-18 16:29:00,2026-08-18 16:30:25,2026-08-18 16:50:23,L0673,孙桂英
SO202608180235,1,SKU0145,2,2026-08-18 15:44:18,2026-08-18 16:08:46,2026-08-18 16:10:38,2026-08-18 16:12:02,2026-08-18 16:26:55,L0800,刘楠
SO202608180235,2,SKU0145,3,2026-08-18 15:44:16,2026-08-18 16:01:15,2026-08-18 16:03:06,2026-08-18 16:03:54,2026-08-18 16:17:59,L0800,黄成
SO202608180236,1,SKU0205,5,2026-08-18 15:45:09,2026-08-18 15:56:09,2026-08-18 15:59:19,2026-08-18 16:00:43,2026-08-18 16:10:22,L0795,孙桂英
SO202608180237,1,SKU0471,5,2026-08-18 15:46:10,2026-08-18 16:25:42,2026-08-18 16:27:11,2026-08-18 16:28:47,2026-08-18 17:08:14,L0320,黄成
SO202608180237,2,SKU0163,5,2026-08-18 15:46:16,2026-08-18 16:10:55,2026-08-18 16:12:24,2026-08-18 16:13:04,2026-08-18 16:33:13,L0585,姜琳
SO202608180238,1,SKU0256,3,2026-08-18 15:51:08,2026-08-18 16:05:31,2026-08-18 16:06:27,2026-08-18 16:07:19,2026-08-18 16:41:48,L0104,黄利
SO202608180238,2,SKU0203,3,2026-08-18 15:51:03,2026-08-18 16:30:42,2026-08-18 16:32:25,2026-08-18 16:33:35,2026-08-18 17:00:24,L0640,黄成
SO202608180239,1,SKU0253,2,2026-08-18 15:52:32,2026-08-18 16:09:40,2026-08-18 16:10:41,2026-08-18 16:11:39,2026-08-18 16:31:28,L0148,田桂兰
SO202608180240,1,SKU0179,3,2026-08-18 15:52:35,2026-08-18 16:17:45,2026-08-18 16:19:03,2026-08-18 16:20:36,2026-08-18 16:45:34,L0311,李英
SO202608180241,1,SKU0455,1,2026-08-18 15:55:38,2026-08-18 16:24:44,2026-08-18 16:26:22,2026-08-18 16:27:26,2026-08-18 16:57:44,L0639,刘楠
SO202608180242,1,SKU0206,4,2026-08-18 15:55:14,2026-08-18 16:28:38,2026-08-18 16:30:36,2026-08-18 16:32:11,2026-08-18 17:09:55,L0760,陈云
SO202608180242,2,SKU0345,3,2026-08-18 15:55:05,2026-08-18 16:38:03,2026-08-18 16:39:09,2026-08-18 16:39:58,2026-08-18 16:47:36,L0379,李英
SO202608180242,3,SKU0432,2,2026-08-18 15:55:51,2026-08-18 16:24:19,2026-08-18 16:25:48,2026-08-18 16:27:35,2026-08-18 17:00:28,L0628,唐海燕
SO202608180243,1,SKU0337,5,2026-08-18 15:56:31,2026-08-18 16:10:02,2026-08-18 16:11:28,2026-08-18 16:12:35,2026-08-18 16:28:43,L0589,万帅
SO202608180243,2,SKU0076,3,2026-08-18 15:56:16,2026-08-18 16:15:00,2026-08-18 16:16:42,2026-08-18 16:17:20,2026-08-18 16:44:06,L0680,姜琳
SO202608180244,1,SKU0145,4,2026-08-18 15:58:39,2026-08-18 16:35:35,2026-08-18 16:37:31,2026-08-18 16:38:07,2026-08-18 16:44:14,L0800,孙桂英
SO202608180245,1,SKU0249,1,2026-08-18 16:00:04,2026-08-18 16:33:19,2026-08-18 16:34:57,2026-08-18 16:36:39,2026-08-18 17:16:40,L0790,阎玉梅
SO202608180246,1,SKU0203,3,2026-08-18 16:01:54,2026-08-18 16:35:02,2026-08-18 16:36:44,2026-08-18 16:37:49,2026-08-18 17:19:24,L0640,魏斌
SO202608180246,2,SKU0025,1,2026-08-18 16:01:23,2026-08-18 16:25:41,2026-08-18 16:27:26,2026-08-18 16:28:37,2026-08-18 16:33:52,L0718,梁波
SO202608180246,3,SKU0026,2,2026-08-18 16:01:30,2026-08-18 16:26:19,2026-08-18 16:26:52,2026-08-18 16:28:23,2026-08-18 16:47:16,L0284,姜琳
SO202608180247,1,SKU0388,4,2026-08-18 16:02:58,2026-08-18 16:17:10,2026-08-18 16:18:40,2026-08-18 16:20:05,2026-08-18 16:31:38,L0708,刘艳
SO202608180248,1,SKU0202,2,2026-08-18 16:13:46,2026-08-18 16:44:48,2026-08-18 16:45:58,2026-08-18 16:46:56,2026-08-18 17:08:29,L0733,万帅
SO202608180248,2,SKU0145,5,2026-08-18 16:13:06,2026-08-18 16:41:11,2026-08-18 16:43:12,2026-08-18 16:44:21,2026-08-18 16:59:30,L0800,阎玉梅
SO202608180249,1,SKU0086,1,2026-08-18 16:17:05,2026-08-18 16:52:58,2026-08-18 16:53:16,2026-08-18 16:54:26,2026-08-18 17:14:13,L0044,唐海燕
SO202608180250,1,SKU0483,5,2026-08-18 16:20:31,2026-08-18 16:55:30,2026-08-18 16:57:02,2026-08-18 16:58:13,2026-08-18 17:19:26,L0551,叶华
SO202608180250,2,SKU0226,3,2026-08-18 16:20:31,2026-08-18 16:45:36,2026-08-18 16:46:19,2026-08-18 16:47:06,2026-08-18 17:12:25,L0293,刘艳
SO202608180251,1,SKU0198,1,2026-08-18 16:21:10,2026-08-18 16:31:39,2026-08-18 16:33:12,2026-08-18 16:34:00,2026-08-18 16:58:35,L0478,张晨
SO202608180252,1,SKU0123,5,2026-08-18 16:33:28,2026-08-18 16:57:11,2026-08-18 16:58:45,2026-08-18 16:59:35,2026-08-18 17:07:17,L0560,樊桂芳
SO202608180252,2,SKU0143,2,2026-08-18 16:33:34,2026-08-18 17:05:07,2026-08-18 17:06:49,2026-08-18 17:07:59,2026-08-18 17:26:29,L0673,张瑜
SO202608180253,1,SKU0033,1,2026-08-18 16:33:32,2026-08-18 16:56:12,2026-08-18 16:58:19,2026-08-18 16:59:49,2026-08-18 17:22:50,L0797,梁波
SO202608180254,1,SKU0033,5,2026-08-18 16:43:34,2026-08-18 17:04:56,2026-08-18 17:06:46,2026-08-18 17:08:39,2026-08-18 17:17:07,L0797,黄利
SO202608180254,2,SKU0421,4,2026-08-18 16:43:06,2026-08-18 17:04:05,2026-08-18 17:05:58,2026-08-18 17:06:54,2026-08-18 17:40:38,L0791,刘艳
SO202608180255,1,SKU0145,4,2026-08-18 16:43:06,2026-08-18 17:18:30,2026-08-18 17:20:19,2026-08-18 17:21:31,2026-08-18 17:54:54,L0800,刘艳
SO202608180255,2,SKU0176,3,2026-08-18 16:43:11,2026-08-18 16:56:59,2026-08-18 16:58:02,2026-08-18 16:59:40,2026-08-18 17:10:25,L0613,刘艳
SO202608180256,1,SKU0062,1,2026-08-18 16:44:53,2026-08-18 16:57:22,2026-08-18 16:58:09,2026-08-18 16:59:17,2026-08-18 17:04:53,L0144,叶华
SO202608180257,1,SKU0351,4,2026-08-18 16:48:14,2026-08-18 17:21:29,2026-08-18 17:22:56,2026-08-18 17:23:44,2026-08-18 17:32:03,L0549,张晨
SO202608180257,2,SKU0452,1,2026-08-18 16:48:07,2026-08-18 17:31:21,2026-08-18 17:32:30,2026-08-18 17:33:47,2026-08-18 17:39:46,L0351,黄利
SO202608180257,3,SKU0182,3,2026-08-18 16:48:29,2026-08-18 17:30:26,2026-08-18 17:31:17,2026-08-18 17:32:53,2026-08-18 18:02:43,L0258,姜琳
SO202608180258,1,SKU0480,4,2026-08-18 16:49:26,2026-08-18 17:20:34,2026-08-18 17:22:07,2026-08-18 17:23:13,2026-08-18 17:50:16,L0789,孙桂英
SO202608180258,2,SKU0034,1,2026-08-18 16:49:51,2026-08-18 17:21:38,2026-08-18 17:22:57,2026-08-18 17:24:09,2026-08-18 17:36:02,L0660,张晨
SO202608180258,3,SKU0301,2,2026-08-18 16:49:13,2026-08-18 17:23:11,2026-08-18 17:24:54,2026-08-18 17:26:30,2026-08-18 17:44:53,L0748,姜琳
SO202608180259,1,SKU0170,1,2026-08-18 16:55:14,2026-08-18 17:27:49,2026-08-18 17:28:52,2026-08-18 17:29:46,2026-08-18 18:02:06,L0224,樊桂芳
SO202608180260,1,SKU0030,5,2026-08-18 16:55:27,2026-08-18 17:27:31,2026-08-18 17:28:53,2026-08-18 17:30:41,2026-08-18 17:36:38,L0510,何丽
SO202608180260,2,SKU0092,2,2026-08-18 16:55:43,2026-08-18 17:25:12,2026-08-18 17:26:49,2026-08-18 17:28:34,2026-08-18 17:56:24,L0749,魏斌
SO202608180261,1,SKU0145,3,2026-08-18 16:56:44,2026-08-18 17:18:32,2026-08-18 17:20:20,2026-08-18 17:21:47,2026-08-18 18:01:11,L0800,万帅
SO202608180261,2,SKU0460,4,2026-08-18 16:56:21,2026-08-18 17:35:15,2026-08-18 17:36:22,2026-08-18 17:37:34,2026-08-18 17:59:54,L0463,何丽
